EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,SELL_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,SELL_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,SELL_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,SELL_BO_MIN_MARGIN_PER,BUY_BO_SL_RANGE_MAX_PERC,SELL_BO_SL_RANGE_MAX_PERC,BUY_BO_SL_RANGE_MIN_PERC,SELL_BO_SL_MIN_RANGE,BUY_BO_PROFIT_RANGE_MAX_PERC,SELL_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,SELL_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE
NSE,D,46021,NA,OPTIDX,26000,NIFTY,NIFTY-Dec2028-36000-PE,NIFTY 28 DEC 36000 PUT,OP,NA,75,########,36000,PE,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46022,NA,OPTIDX,26000,NIFTY,NIFTY-Dec2028-37000-CE,NIFTY 28 DEC 37000 CALL,OP,NA,75,########,37000,CE,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46032,NA,OPTIDX,26000,NIFTY,NIFTY-Dec2028-37000-PE,NIFTY 28 DEC 37000 PUT,OP,NA,75,########,37000,PE,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46034,NA,OPTIDX,26000,NIFTY,NIFTY-Dec2028-38000-CE,NIFTY 28 DEC 38000 CALL,OP,NA,75,########,38000,CE,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46035,NA,OPTIDX,26000,NIFTY,NIFTY-Dec2028-38000-PE,NIFTY 28 DEC 38000 PUT,OP,NA,75,########,38000,PE,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46705,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-19950-CE,NIFTY 21 AUG 19950 CALL,OP,NA,75,########,19950,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46706,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-19950-PE,NIFTY 21 AUG 19950 PUT,OP,NA,75,########,19950,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46711,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20000-CE,NIFTY 21 AUG 20000 CALL,OP,NA,75,########,20000,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46712,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20000-PE,NIFTY 21 AUG 20000 PUT,OP,NA,75,########,20000,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46713,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20050-CE,NIFTY 21 AUG 20050 CALL,OP,NA,75,########,20050,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46714,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20050-PE,NIFTY 21 AUG 20050 PUT,OP,NA,75,########,20050,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46715,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20100-CE,NIFTY 21 AUG 20100 CALL,OP,NA,75,########,20100,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46716,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20100-PE,NIFTY 21 AUG 20100 PUT,OP,NA,75,########,20100,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46717,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20150-CE,NIFTY 21 AUG 20150 CALL,OP,NA,75,########,20150,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46718,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20150-PE,NIFTY 21 AUG 20150 PUT,OP,NA,75,########,20150,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46719,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20200-CE,NIFTY 21 AUG 20200 CALL,OP,NA,75,########,20200,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46720,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20200-PE,NIFTY 21 AUG 20200 PUT,OP,NA,75,########,20200,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46721,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20250-CE,NIFTY 21 AUG 20250 CALL,OP,NA,75,########,20250,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46722,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20250-PE,NIFTY 21 AUG 20250 PUT,OP,NA,75,########,20250,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46725,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20300-CE,NIFTY 21 AUG 20300 CALL,OP,NA,75,########,20300,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46726,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20300-PE,NIFTY 21 AUG 20300 PUT,OP,NA,75,########,20300,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46733,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20350-CE,NIFTY 21 AUG 20350 CALL,OP,NA,75,########,20350,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46734,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20350-PE,NIFTY 21 AUG 20350 PUT,OP,NA,75,########,20350,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46737,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20400-CE,NIFTY 21 AUG 20400 CALL,OP,NA,75,########,20400,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46738,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20400-PE,NIFTY 21 AUG 20400 PUT,OP,NA,75,########,20400,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46739,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20450-CE,NIFTY 21 AUG 20450 CALL,OP,NA,75,########,20450,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46740,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20450-PE,NIFTY 21 AUG 20450 PUT,OP,NA,75,########,20450,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46741,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20500-CE,NIFTY 21 AUG 20500 CALL,OP,NA,75,########,20500,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46742,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20500-PE,NIFTY 21 AUG 20500 PUT,OP,NA,75,########,20500,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46743,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20550-CE,NIFTY 21 AUG 20550 CALL,OP,NA,75,########,20550,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46744,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20550-PE,NIFTY 21 AUG 20550 PUT,OP,NA,75,########,20550,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46745,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20600-CE,NIFTY 21 AUG 20600 CALL,OP,NA,75,########,20600,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46746,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20600-PE,NIFTY 21 AUG 20600 PUT,OP,NA,75,########,20600,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46749,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20650-CE,NIFTY 21 AUG 20650 CALL,OP,NA,75,########,20650,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46750,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20650-PE,NIFTY 21 AUG 20650 PUT,OP,NA,75,########,20650,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46751,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20700-CE,NIFTY 21 AUG 20700 CALL,OP,NA,75,########,20700,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46752,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20700-PE,NIFTY 21 AUG 20700 PUT,OP,NA,75,########,20700,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46753,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20750-CE,NIFTY 21 AUG 20750 CALL,OP,NA,75,########,20750,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46754,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20750-PE,NIFTY 21 AUG 20750 PUT,OP,NA,75,########,20750,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46755,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20800-CE,NIFTY 21 AUG 20800 CALL,OP,NA,75,########,20800,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46756,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20800-PE,NIFTY 21 AUG 20800 PUT,OP,NA,75,########,20800,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46757,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20850-CE,NIFTY 21 AUG 20850 CALL,OP,NA,75,########,20850,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46758,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20850-PE,NIFTY 21 AUG 20850 PUT,OP,NA,75,########,20850,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46759,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20900-CE,NIFTY 21 AUG 20900 CALL,OP,NA,75,########,20900,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46760,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20900-PE,NIFTY 21 AUG 20900 PUT,OP,NA,75,########,20900,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46761,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20950-CE,NIFTY 21 AUG 20950 CALL,OP,NA,75,########,20950,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46762,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-20950-PE,NIFTY 21 AUG 20950 PUT,OP,NA,75,########,20950,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46763,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21000-CE,NIFTY 21 AUG 21000 CALL,OP,NA,75,########,21000,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46764,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21000-PE,NIFTY 21 AUG 21000 PUT,OP,NA,75,########,21000,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46765,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21050-CE,NIFTY 21 AUG 21050 CALL,OP,NA,75,########,21050,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46766,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21050-PE,NIFTY 21 AUG 21050 PUT,OP,NA,75,########,21050,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46767,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21100-CE,NIFTY 21 AUG 21100 CALL,OP,NA,75,########,21100,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46768,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21100-PE,NIFTY 21 AUG 21100 PUT,OP,NA,75,########,21100,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46769,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21150-CE,NIFTY 21 AUG 21150 CALL,OP,NA,75,########,21150,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46770,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21150-PE,NIFTY 21 AUG 21150 PUT,OP,NA,75,########,21150,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46773,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21200-CE,NIFTY 21 AUG 21200 CALL,OP,NA,75,########,21200,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46774,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21200-PE,NIFTY 21 AUG 21200 PUT,OP,NA,75,########,21200,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46775,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21250-CE,NIFTY 21 AUG 21250 CALL,OP,NA,75,########,21250,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46776,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21250-PE,NIFTY 21 AUG 21250 PUT,OP,NA,75,########,21250,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46777,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21300-CE,NIFTY 21 AUG 21300 CALL,OP,NA,75,########,21300,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46778,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21300-PE,NIFTY 21 AUG 21300 PUT,OP,NA,75,########,21300,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46779,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21350-CE,NIFTY 21 AUG 21350 CALL,OP,NA,75,########,21350,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46780,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21350-PE,NIFTY 21 AUG 21350 PUT,OP,NA,75,########,21350,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46781,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21400-CE,NIFTY 21 AUG 21400 CALL,OP,NA,75,########,21400,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46782,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21400-PE,NIFTY 21 AUG 21400 PUT,OP,NA,75,########,21400,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46788,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21450-CE,NIFTY 21 AUG 21450 CALL,OP,NA,75,########,21450,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46789,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21450-PE,NIFTY 21 AUG 21450 PUT,OP,NA,75,########,21450,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46790,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21500-CE,NIFTY 21 AUG 21500 CALL,OP,NA,75,########,21500,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46791,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21500-PE,NIFTY 21 AUG 21500 PUT,OP,NA,75,########,21500,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46792,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21550-CE,NIFTY 21 AUG 21550 CALL,OP,NA,75,########,21550,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46793,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21550-PE,NIFTY 21 AUG 21550 PUT,OP,NA,75,########,21550,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46794,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21600-CE,NIFTY 21 AUG 21600 CALL,OP,NA,75,########,21600,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46795,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21600-PE,NIFTY 21 AUG 21600 PUT,OP,NA,75,########,21600,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46796,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21650-CE,NIFTY 21 AUG 21650 CALL,OP,NA,75,########,21650,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46797,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21650-PE,NIFTY 21 AUG 21650 PUT,OP,NA,75,########,21650,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46817,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21700-CE,NIFTY 21 AUG 21700 CALL,OP,NA,75,########,21700,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46818,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21700-PE,NIFTY 21 AUG 21700 PUT,OP,NA,75,########,21700,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46819,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21750-CE,NIFTY 21 AUG 21750 CALL,OP,NA,75,########,21750,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46820,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21750-PE,NIFTY 21 AUG 21750 PUT,OP,NA,75,########,21750,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46821,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21800-CE,NIFTY 21 AUG 21800 CALL,OP,NA,75,########,21800,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46822,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21800-PE,NIFTY 21 AUG 21800 PUT,OP,NA,75,########,21800,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46823,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21850-CE,NIFTY 21 AUG 21850 CALL,OP,NA,75,########,21850,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46824,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21850-PE,NIFTY 21 AUG 21850 PUT,OP,NA,75,########,21850,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46825,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21900-CE,NIFTY 21 AUG 21900 CALL,OP,NA,75,########,21900,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46826,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21900-PE,NIFTY 21 AUG 21900 PUT,OP,NA,75,########,21900,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46827,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21950-CE,NIFTY 21 AUG 21950 CALL,OP,NA,75,########,21950,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46828,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-21950-PE,NIFTY 21 AUG 21950 PUT,OP,NA,75,########,21950,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46829,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22000-CE,NIFTY 21 AUG 22000 CALL,OP,NA,75,########,22000,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46830,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22000-PE,NIFTY 21 AUG 22000 PUT,OP,NA,75,########,22000,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46835,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22050-CE,NIFTY 21 AUG 22050 CALL,OP,NA,75,########,22050,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46836,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22050-PE,NIFTY 21 AUG 22050 PUT,OP,NA,75,########,22050,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46837,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22100-CE,NIFTY 21 AUG 22100 CALL,OP,NA,75,########,22100,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46838,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22100-PE,NIFTY 21 AUG 22100 PUT,OP,NA,75,########,22100,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46845,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22150-CE,NIFTY 21 AUG 22150 CALL,OP,NA,75,########,22150,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46846,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22150-PE,NIFTY 21 AUG 22150 PUT,OP,NA,75,########,22150,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46847,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22200-CE,NIFTY 21 AUG 22200 CALL,OP,NA,75,########,22200,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46848,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22200-PE,NIFTY 21 AUG 22200 PUT,OP,NA,75,########,22200,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46851,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22250-CE,NIFTY 21 AUG 22250 CALL,OP,NA,75,########,22250,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46852,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22250-PE,NIFTY 21 AUG 22250 PUT,OP,NA,75,########,22250,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46853,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22300-CE,NIFTY 21 AUG 22300 CALL,OP,NA,75,########,22300,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46854,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22300-PE,NIFTY 21 AUG 22300 PUT,OP,NA,75,########,22300,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,46855,NA,OPTIDX,26000,NIFTY,NIFTY-Aug2025-22350-CE,NIFTY 21 AUG 22350 CALL,OP,NA,75,########,22350,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
